financial_abnormality_detection/results/best_sage_model_74.01.pt
Epoch: 010, Train Loss: 0.1287, Valid Loss: 0.1275, Train AUC: 49.45, Valid AUC: 50.66
Epoch: 490, Loss: 0.0603, Train AUC: 79.36%, Valid AUC: 77.26%
Epoch: 500, Loss: 0.0603, Train AUC: 79.36%, Valid AUC: 77.25%
Epoch: 510, Loss: 0.0603, Train AUC: 79.46%, Valid AUC: 77.29%
Epoch: 520, Loss: 0.0603, Train AUC: 79.40%, Valid AUC: 77.26%
Epoch: 530, Loss: 0.0603, Train AUC: 79.52%, Valid AUC: 77.32%
Epoch: 540, Loss: 0.0603, Train AUC: 79.54%, Valid AUC: 77.34%
Epoch: 550, Loss: 0.0603, Train AUC: 79.39%, Valid AUC: 77.12%
Epoch: 560, Loss: 0.0602, Train AUC: 79.61%, Valid AUC: 77.36%
Epoch: 570, Loss: 0.0602, Train AUC: 79.63%, Valid AUC: 77.37%
Epoch: 580, Loss: 0.0602, Train AUC: 79.62%, Valid AUC: 77.37%
Epoch: 590, Loss: 0.0602, Train AUC: 79.58%, Valid AUC: 77.33%
Epoch: 600, Loss: 0.0602, Train AUC: 79.68%, Valid AUC: 77.36%
Epoch: 610, Loss: 0.0602, Train AUC: 79.70%, Valid AUC: 77.36%
Epoch: 620, Loss: 0.0603, Train AUC: 79.63%, Valid AUC: 77.26%
Epoch: 630, Loss: 0.0603, Train AUC: 79.41%, Valid AUC: 77.14%
Epoch: 640, Loss: 0.0602, Train AUC: 79.67%, Valid AUC: 77.26%
Epoch: 650, Loss: 0.0601, Train AUC: 79.74%, Valid AUC: 77.37%
Epoch: 660, Loss: 0.0602, Train AUC: 79.77%, Valid AUC: 77.33%
Epoch: 670, Loss: 0.0602, Train AUC: 79.48%, Valid AUC: 77.14%
Epoch: 680, Loss: 0.0602, Train AUC: 79.65%, Valid AUC: 77.16%
Epoch: 690, Loss: 0.0601, Train AUC: 79.60%, Valid AUC: 77.23%
Epoch: 700, Loss: 0.0601, Train AUC: 79.79%, Valid AUC: 77.28%
Epoch: 710, Loss: 0.0600, Train AUC: 79.77%, Valid AUC: 77.34%
Epoch: 720, Loss: 0.0600, Train AUC: 79.92%, Valid AUC: 77.39%
Epoch: 730, Loss: 0.0601, Train AUC: 79.66%, Valid AUC: 77.23%
Epoch: 740, Loss: 0.0602, Train AUC: 79.82%, Valid AUC: 77.24%
Epoch: 750, Loss: 0.0600, Train AUC: 79.98%, Valid AUC: 77.45%
Epoch: 760, Loss: 0.0600, Train AUC: 80.02%, Valid AUC: 77.44%
Epoch: 770, Loss: 0.0601, Train AUC: 79.54%, Valid AUC: 77.09%
Epoch: 780, Loss: 0.0603, Train AUC: 79.61%, Valid AUC: 76.94%
Epoch: 790, Loss: 0.0600, Train AUC: 79.86%, Valid AUC: 77.19%
Epoch: 800, Loss: 0.0599, Train AUC: 80.12%, Valid AUC: 77.48%
Epoch: 810, Loss: 0.0599, Train AUC: 79.99%, Valid AUC: 77.40%
Epoch: 820, Loss: 0.0600, Train AUC: 79.97%, Valid AUC: 77.26%
Epoch: 830, Loss: 0.0600, Train AUC: 79.62%, Valid AUC: 77.08%
Epoch: 840, Loss: 0.0600, Train AUC: 80.16%, Valid AUC: 77.44%
Epoch: 850, Loss: 0.0601, Train AUC: 79.96%, Valid AUC: 77.25%
Epoch: 860, Loss: 0.0599, Train AUC: 80.03%, Valid AUC: 77.39%
Epoch: 870, Loss: 0.0599, Train AUC: 79.96%, Valid AUC: 77.17%
Epoch: 880, Loss: 0.0600, Train AUC: 80.02%, Valid AUC: 77.36%
Epoch: 890, Loss: 0.0598, Train AUC: 80.20%, Valid AUC: 77.46%
Epoch: 900, Loss: 0.0598, Train AUC: 80.32%, Valid AUC: 77.46%
Epoch: 910, Loss: 0.0600, Train AUC: 80.00%, Valid AUC: 77.14%
Epoch: 920, Loss: 0.0598, Train AUC: 80.11%, Valid AUC: 77.36%
Epoch: 930, Loss: 0.0599, Train AUC: 80.21%, Valid AUC: 77.37%
Epoch: 940, Loss: 0.0599, Train AUC: 80.02%, Valid AUC: 77.04%
Epoch: 950, Loss: 0.0601, Train AUC: 79.92%, Valid AUC: 77.19%
Epoch: 960, Loss: 0.0599, Train AUC: 80.23%, Valid AUC: 77.42%
Epoch: 970, Loss: 0.0598, Train AUC: 80.13%, Valid AUC: 77.32%
Epoch: 980, Loss: 0.0598, Train AUC: 80.17%, Valid AUC: 77.29%
Epoch: 990, Loss: 0.0598, Train AUC: 80.16%, Valid AUC: 77.33%
Epoch: 1000, Loss: 0.0598, Train AUC: 80.07%, Valid AUC: 77.09%
Epoch: 1010, Loss: 0.0597, Train AUC: 80.38%, Valid AUC: 77.47%
Epoch: 1020, Loss: 0.0597, Train AUC: 80.42%, Valid AUC: 77.45%
Epoch: 1030, Loss: 0.0599, Train AUC: 80.15%, Valid AUC: 77.31%
Epoch: 1040, Loss: 0.0597, Train AUC: 80.50%, Valid AUC: 77.50%
Epoch: 1050, Loss: 0.0598, Train AUC: 79.92%, Valid AUC: 76.76%
Epoch: 1060, Loss: 0.0597, Train AUC: 79.84%, Valid AUC: 76.70%
Epoch: 1070, Loss: 0.0607, Train AUC: 78.20%, Valid AUC: 75.75%
Epoch: 1080, Loss: 0.0606, Train AUC: 80.12%, Valid AUC: 77.27%
Epoch: 1090, Loss: 0.0601, Train AUC: 80.29%, Valid AUC: 77.46%
Epoch: 1100, Loss: 0.0598, Train AUC: 80.14%, Valid AUC: 77.42%
Epoch: 1110, Loss: 0.0597, Train AUC: 80.40%, Valid AUC: 77.49%
Epoch: 1120, Loss: 0.0597, Train AUC: 80.45%, Valid AUC: 77.50%
Epoch: 1130, Loss: 0.0596, Train AUC: 80.48%, Valid AUC: 77.49%
Epoch: 1140, Loss: 0.0596, Train AUC: 80.57%, Valid AUC: 77.50%
Epoch: 1150, Loss: 0.0596, Train AUC: 80.58%, Valid AUC: 77.49%
Epoch: 1160, Loss: 0.0599, Train AUC: 80.41%, Valid AUC: 77.35%
Epoch: 1170, Loss: 0.0596, Train AUC: 80.50%, Valid AUC: 77.39%
Epoch: 1180, Loss: 0.0596, Train AUC: 80.65%, Valid AUC: 77.43%
Epoch: 1190, Loss: 0.0597, Train AUC: 80.53%, Valid AUC: 77.38%
Epoch: 1200, Loss: 0.0602, Train AUC: 79.58%, Valid AUC: 76.35%
Epoch: 1210, Loss: 0.0598, Train AUC: 80.62%, Valid AUC: 77.42%
Epoch: 1220, Loss: 0.0600, Train AUC: 79.48%, Valid AUC: 76.63%
Epoch: 1230, Loss: 0.0609, Train AUC: 79.53%, Valid AUC: 76.25%
Epoch: 1240, Loss: 0.0603, Train AUC: 79.37%, Valid AUC: 76.78%
Epoch: 1250, Loss: 0.0599, Train AUC: 80.15%, Valid AUC: 77.18%
Epoch: 1260, Loss: 0.0598, Train AUC: 80.32%, Valid AUC: 77.42%
Epoch: 1270, Loss: 0.0596, Train AUC: 80.49%, Valid AUC: 77.48%
Epoch: 1280, Loss: 0.0595, Train AUC: 80.60%, Valid AUC: 77.49%
Epoch: 1290, Loss: 0.0595, Train AUC: 80.70%, Valid AUC: 77.50%
Epoch: 1300, Loss: 0.0595, Train AUC: 80.74%, Valid AUC: 77.48%
Epoch: 1310, Loss: 0.0594, Train AUC: 80.79%, Valid AUC: 77.47%
Epoch: 1320, Loss: 0.0599, Train AUC: 80.05%, Valid AUC: 76.75%
Epoch: 1330, Loss: 0.0596, Train AUC: 80.75%, Valid AUC: 77.41%
Epoch: 1340, Loss: 0.0595, Train AUC: 80.83%, Valid AUC: 77.38%
Epoch: 1350, Loss: 0.0598, Train AUC: 79.88%, Valid AUC: 76.43%
Epoch: 1360, Loss: 0.0597, Train AUC: 80.46%, Valid AUC: 77.19%
Epoch: 1370, Loss: 0.0597, Train AUC: 80.46%, Valid AUC: 76.96%
Epoch: 1380, Loss: 0.0595, Train AUC: 80.66%, Valid AUC: 77.20%
Epoch: 1390, Loss: 0.0594, Train AUC: 80.93%, Valid AUC: 77.45%
Epoch: 1400, Loss: 0.0600, Train AUC: 79.61%, Valid AUC: 76.65%
Epoch: 1410, Loss: 0.0661, Train AUC: 76.55%, Valid AUC: 73.96%
Epoch: 1420, Loss: 0.0611, Train AUC: 78.42%, Valid AUC: 75.93%
Epoch: 1430, Loss: 0.0607, Train AUC: 79.17%, Valid AUC: 76.79%
Epoch: 1440, Loss: 0.0603, Train AUC: 79.70%, Valid AUC: 77.31%
Epoch: 1450, Loss: 0.0600, Train AUC: 79.92%, Valid AUC: 77.35%
Epoch: 1460, Loss: 0.0599, Train AUC: 80.15%, Valid AUC: 77.49%
Epoch: 1470, Loss: 0.0598, Train AUC: 80.28%, Valid AUC: 77.53%
Epoch: 1480, Loss: 0.0597, Train AUC: 80.39%, Valid AUC: 77.52%
Epoch: 1490, Loss: 0.0596, Train AUC: 80.49%, Valid AUC: 77.50%
Epoch: 1500, Loss: 0.0596, Train AUC: 80.55%, Valid AUC: 77.50%
Epoch: 1510, Loss: 0.0596, Train AUC: 80.61%, Valid AUC: 77.50%
Epoch: 1520, Loss: 0.0595, Train AUC: 80.67%, Valid AUC: 77.49%
Epoch: 1530, Loss: 0.0595, Train AUC: 80.72%, Valid AUC: 77.50%
Epoch: 1540, Loss: 0.0594, Train AUC: 80.77%, Valid AUC: 77.50%
Epoch: 1550, Loss: 0.0599, Train AUC: 79.90%, Valid AUC: 76.59%
Epoch: 1560, Loss: 0.0597, Train AUC: 80.14%, Valid AUC: 76.80%
Epoch: 1570, Loss: 0.0598, Train AUC: 80.70%, Valid AUC: 77.45%
Epoch: 1580, Loss: 0.0598, Train AUC: 80.67%, Valid AUC: 77.45%
Epoch: 1590, Loss: 0.0595, Train AUC: 80.72%, Valid AUC: 77.44%
Epoch: 1600, Loss: 0.0594, Train AUC: 80.90%, Valid AUC: 77.49%
Epoch: 1610, Loss: 0.0593, Train AUC: 80.92%, Valid AUC: 77.46%
Epoch: 1620, Loss: 0.0597, Train AUC: 80.41%, Valid AUC: 76.93%
Epoch: 1630, Loss: 0.0596, Train AUC: 80.55%, Valid AUC: 77.21%
Epoch: 1640, Loss: 0.0593, Train AUC: 80.94%, Valid AUC: 77.47%
Epoch: 1650, Loss: 0.0594, Train AUC: 80.89%, Valid AUC: 77.26%
Epoch: 1660, Loss: 0.0597, Train AUC: 80.76%, Valid AUC: 77.33%
Epoch: 1670, Loss: 0.0598, Train AUC: 80.12%, Valid AUC: 76.61%
Epoch: 1680, Loss: 0.0596, Train AUC: 80.79%, Valid AUC: 77.28%
Epoch: 1690, Loss: 0.0593, Train AUC: 81.00%, Valid AUC: 77.42%
Epoch: 1700, Loss: 0.0593, Train AUC: 80.96%, Valid AUC: 77.26%
Epoch: 1710, Loss: 0.0595, Train AUC: 80.22%, Valid AUC: 76.90%
Epoch: 1720, Loss: 0.0594, Train AUC: 80.79%, Valid AUC: 77.35%
Epoch: 1730, Loss: 0.0593, Train AUC: 80.91%, Valid AUC: 77.38%
Epoch: 1740, Loss: 0.0602, Train AUC: 80.50%, Valid AUC: 76.94%
Epoch: 1750, Loss: 0.0592, Train AUC: 80.96%, Valid AUC: 77.34%
Epoch: 1760, Loss: 0.0596, Train AUC: 80.25%, Valid AUC: 76.88%
Epoch: 1770, Loss: 0.0594, Train AUC: 80.89%, Valid AUC: 77.27%
Epoch: 1780, Loss: 0.0593, Train AUC: 81.14%, Valid AUC: 77.45%
Epoch: 1790, Loss: 0.0591, Train AUC: 81.23%, Valid AUC: 77.43%
Epoch: 1800, Loss: 0.0599, Train AUC: 79.45%, Valid AUC: 76.38%
Epoch: 1810, Loss: 0.0667, Train AUC: 73.94%, Valid AUC: 71.21%
Epoch: 1820, Loss: 0.0623, Train AUC: 77.52%, Valid AUC: 75.37%
Epoch: 1830, Loss: 0.0609, Train AUC: 78.45%, Valid AUC: 76.43%
Epoch: 1840, Loss: 0.0604, Train AUC: 79.39%, Valid AUC: 77.14%
Epoch: 1850, Loss: 0.0602, Train AUC: 79.79%, Valid AUC: 77.38%
Epoch: 1860, Loss: 0.0600, Train AUC: 80.01%, Valid AUC: 77.44%
Epoch: 1870, Loss: 0.0599, Train AUC: 80.17%, Valid AUC: 77.51%
Epoch: 1880, Loss: 0.0598, Train AUC: 80.28%, Valid AUC: 77.55%
Epoch: 1890, Loss: 0.0597, Train AUC: 80.38%, Valid AUC: 77.55%
Epoch: 1900, Loss: 0.0597, Train AUC: 80.47%, Valid AUC: 77.54%
Epoch: 1910, Loss: 0.0596, Train AUC: 80.54%, Valid AUC: 77.54%
Epoch: 1920, Loss: 0.0596, Train AUC: 80.62%, Valid AUC: 77.53%
Epoch: 1930, Loss: 0.0595, Train AUC: 80.68%, Valid AUC: 77.52%
Epoch: 1940, Loss: 0.0595, Train AUC: 80.75%, Valid AUC: 77.51%
Epoch: 1950, Loss: 0.0594, Train AUC: 80.80%, Valid AUC: 77.49%
Epoch: 1960, Loss: 0.0594, Train AUC: 80.86%, Valid AUC: 77.48%
Epoch: 1970, Loss: 0.0593, Train AUC: 80.91%, Valid AUC: 77.47%
Epoch: 1980, Loss: 0.0597, Train AUC: 79.63%, Valid AUC: 76.44%
Epoch: 1990, Loss: 0.0603, Train AUC: 80.67%, Valid AUC: 77.38%
Epoch: 2000, Loss: 0.0597, Train AUC: 80.74%, Valid AUC: 77.39%
Epoch: 2010, Loss: 0.0595, Train AUC: 80.81%, Valid AUC: 77.42%
Epoch: 2020, Loss: 0.0594, Train AUC: 80.96%, Valid AUC: 77.49%
Epoch: 2030, Loss: 0.0593, Train AUC: 80.96%, Valid AUC: 77.46%
Epoch: 2040, Loss: 0.0592, Train AUC: 81.04%, Valid AUC: 77.45%
Epoch: 2050, Loss: 0.0593, Train AUC: 80.97%, Valid AUC: 77.32%
Epoch: 2060, Loss: 0.0594, Train AUC: 80.68%, Valid AUC: 77.02%
Epoch: 2070, Loss: 0.0594, Train AUC: 81.07%, Valid AUC: 77.37%
Epoch: 2080, Loss: 0.0592, Train AUC: 80.85%, Valid AUC: 77.18%
Epoch: 2090, Loss: 0.0594, Train AUC: 80.83%, Valid AUC: 77.12%
Epoch: 2100, Loss: 0.0593, Train AUC: 81.19%, Valid AUC: 77.24%
Epoch: 2110, Loss: 0.0594, Train AUC: 81.02%, Valid AUC: 77.35%
Epoch: 2120, Loss: 0.0593, Train AUC: 80.96%, Valid AUC: 77.15%
Epoch: 2130, Loss: 0.0595, Train AUC: 80.82%, Valid AUC: 77.24%
Epoch: 2140, Loss: 0.0601, Train AUC: 80.70%, Valid AUC: 77.16%
Epoch: 2150, Loss: 0.0594, Train AUC: 80.68%, Valid AUC: 77.24%
Epoch: 2160, Loss: 0.0593, Train AUC: 81.09%, Valid AUC: 77.45%
Epoch: 2170, Loss: 0.0592, Train AUC: 81.17%, Valid AUC: 77.43%
Epoch: 2180, Loss: 0.0592, Train AUC: 80.92%, Valid AUC: 77.12%
Epoch: 2190, Loss: 0.0591, Train AUC: 81.08%, Valid AUC: 77.18%
Epoch: 2200, Loss: 0.0591, Train AUC: 81.32%, Valid AUC: 77.40%
Epoch: 2210, Loss: 0.0591, Train AUC: 81.27%, Valid AUC: 77.33%
Epoch: 2220, Loss: 0.0591, Train AUC: 81.36%, Valid AUC: 77.28%
Epoch: 2230, Loss: 0.0594, Train AUC: 80.97%, Valid AUC: 77.22%
Epoch: 2240, Loss: 0.0604, Train AUC: 80.11%, Valid AUC: 76.62%
Epoch: 2250, Loss: 0.0597, Train AUC: 80.65%, Valid AUC: 76.66%
Epoch: 2260, Loss: 0.0593, Train AUC: 81.11%, Valid AUC: 77.34%
Epoch: 2270, Loss: 0.0592, Train AUC: 81.14%, Valid AUC: 77.37%
Epoch: 2280, Loss: 0.0590, Train AUC: 81.36%, Valid AUC: 77.35%
Epoch: 2290, Loss: 0.0590, Train AUC: 81.42%, Valid AUC: 77.40%
Epoch: 2300, Loss: 0.0596, Train AUC: 79.67%, Valid AUC: 75.41%
Epoch: 2310, Loss: 0.0604, Train AUC: 80.56%, Valid AUC: 76.50%
Epoch: 2320, Loss: 0.0605, Train AUC: 79.71%, Valid AUC: 76.47%
Epoch: 2330, Loss: 0.0606, Train AUC: 80.30%, Valid AUC: 77.27%
Epoch: 2340, Loss: 0.0596, Train AUC: 80.64%, Valid AUC: 77.43%
Epoch: 2350, Loss: 0.0595, Train AUC: 80.85%, Valid AUC: 77.50%
Epoch: 2360, Loss: 0.0593, Train AUC: 80.99%, Valid AUC: 77.51%
Epoch: 2370, Loss: 0.0592, Train AUC: 81.12%, Valid AUC: 77.46%
Epoch: 2380, Loss: 0.0591, Train AUC: 81.22%, Valid AUC: 77.44%
Epoch: 2390, Loss: 0.0591, Train AUC: 81.30%, Valid AUC: 77.41%
Epoch: 2400, Loss: 0.0590, Train AUC: 81.39%, Valid AUC: 77.41%
Epoch: 2410, Loss: 0.0590, Train AUC: 81.40%, Valid AUC: 77.33%
Epoch: 2420, Loss: 0.0590, Train AUC: 81.16%, Valid AUC: 77.20%
Epoch: 2430, Loss: 0.0593, Train AUC: 81.06%, Valid AUC: 77.10%
Epoch: 2440, Loss: 0.0592, Train AUC: 81.09%, Valid AUC: 76.74%
Epoch: 2450, Loss: 0.0589, Train AUC: 81.46%, Valid AUC: 77.28%
Epoch: 2460, Loss: 0.0591, Train AUC: 81.33%, Valid AUC: 77.30%
Epoch: 2470, Loss: 0.0591, Train AUC: 81.18%, Valid AUC: 77.25%
Epoch: 2480, Loss: 0.0594, Train AUC: 81.28%, Valid AUC: 77.31%
Epoch: 2490, Loss: 0.0594, Train AUC: 81.02%, Valid AUC: 77.14%
Epoch: 2500, Loss: 0.0589, Train AUC: 81.54%, Valid AUC: 77.29%
Epoch: 2510, Loss: 0.0593, Train AUC: 81.03%, Valid AUC: 76.67%
Epoch: 2520, Loss: 0.0589, Train AUC: 81.53%, Valid AUC: 77.37%
Epoch: 2530, Loss: 0.0597, Train AUC: 79.67%, Valid AUC: 76.04%
Epoch: 2540, Loss: 0.0594, Train AUC: 80.29%, Valid AUC: 76.29%
Epoch: 2550, Loss: 0.0599, Train AUC: 79.99%, Valid AUC: 76.43%
Epoch: 2560, Loss: 0.0593, Train AUC: 81.19%, Valid AUC: 77.35%
Epoch: 2570, Loss: 0.0590, Train AUC: 81.46%, Valid AUC: 77.40%
Epoch: 2580, Loss: 0.0589, Train AUC: 81.53%, Valid AUC: 77.34%
Epoch: 2590, Loss: 0.0588, Train AUC: 81.57%, Valid AUC: 77.40%
Epoch: 2600, Loss: 0.0601, Train AUC: 81.00%, Valid AUC: 77.06%
Epoch: 2610, Loss: 0.0589, Train AUC: 81.06%, Valid AUC: 76.74%
Epoch: 2620, Loss: 0.0594, Train AUC: 80.86%, Valid AUC: 76.87%
Epoch: 2630, Loss: 0.0594, Train AUC: 80.88%, Valid AUC: 77.04%
Epoch: 2640, Loss: 0.0590, Train AUC: 81.40%, Valid AUC: 77.34%
Epoch: 2650, Loss: 0.0588, Train AUC: 81.54%, Valid AUC: 77.39%
Epoch: 2660, Loss: 0.0588, Train AUC: 81.70%, Valid AUC: 77.36%
Epoch: 2670, Loss: 0.0610, Train AUC: 79.14%, Valid AUC: 75.64%
Epoch: 2680, Loss: 0.0594, Train AUC: 80.84%, Valid AUC: 77.06%
Epoch: 2690, Loss: 0.0591, Train AUC: 81.02%, Valid AUC: 77.22%
Epoch: 2700, Loss: 0.0590, Train AUC: 81.49%, Valid AUC: 77.40%
Epoch: 2710, Loss: 0.0589, Train AUC: 81.60%, Valid AUC: 77.35%
Epoch: 2720, Loss: 0.0588, Train AUC: 81.63%, Valid AUC: 77.37%
Epoch: 2730, Loss: 0.0590, Train AUC: 80.47%, Valid AUC: 76.00%
Epoch: 2740, Loss: 0.0598, Train AUC: 80.16%, Valid AUC: 76.29%
Epoch: 2750, Loss: 0.0595, Train AUC: 81.43%, Valid AUC: 77.34%
Epoch: 2760, Loss: 0.0590, Train AUC: 81.39%, Valid AUC: 77.18%
Epoch: 2770, Loss: 0.0589, Train AUC: 81.61%, Valid AUC: 77.33%
Epoch: 2780, Loss: 0.0588, Train AUC: 81.56%, Valid AUC: 77.34%
Epoch: 2790, Loss: 0.0592, Train AUC: 81.56%, Valid AUC: 77.33%
Epoch: 2800, Loss: 0.0590, Train AUC: 81.43%, Valid AUC: 77.25%
Epoch: 2810, Loss: 0.0587, Train AUC: 81.81%, Valid AUC: 77.32%
Epoch: 2820, Loss: 0.0588, Train AUC: 81.19%, Valid AUC: 76.98%
Epoch: 2830, Loss: 0.0601, Train AUC: 81.41%, Valid AUC: 77.20%
Epoch: 2840, Loss: 0.0590, Train AUC: 81.35%, Valid AUC: 77.22%
Epoch: 2850, Loss: 0.0589, Train AUC: 81.51%, Valid AUC: 77.29%
Epoch: 2860, Loss: 0.0588, Train AUC: 81.70%, Valid AUC: 77.37%
Epoch: 2870, Loss: 0.0600, Train AUC: 81.25%, Valid AUC: 77.15%
Epoch: 2880, Loss: 0.0589, Train AUC: 81.45%, Valid AUC: 76.94%
Epoch: 2890, Loss: 0.0591, Train AUC: 81.72%, Valid AUC: 77.37%
Epoch: 2900, Loss: 0.0595, Train AUC: 80.99%, Valid AUC: 76.89%
Epoch: 2910, Loss: 0.0589, Train AUC: 81.67%, Valid AUC: 77.28%
Epoch: 2920, Loss: 0.0588, Train AUC: 81.78%, Valid AUC: 77.39%
Epoch: 2930, Loss: 0.0592, Train AUC: 79.69%, Valid AUC: 76.05%
Epoch: 2940, Loss: 0.0619, Train AUC: 79.54%, Valid AUC: 76.12%
Epoch: 2950, Loss: 0.0597, Train AUC: 80.24%, Valid AUC: 76.97%
Epoch: 2960, Loss: 0.0594, Train AUC: 80.92%, Valid AUC: 77.51%
Epoch: 2970, Loss: 0.0592, Train AUC: 81.14%, Valid AUC: 77.51%
Epoch: 2980, Loss: 0.0591, Train AUC: 81.34%, Valid AUC: 77.49%
Epoch: 2990, Loss: 0.0590, Train AUC: 81.49%, Valid AUC: 77.42%
Epoch: 3000, Loss: 0.0589, Train AUC: 81.58%, Valid AUC: 77.41%
Epoch: 3010, Loss: 0.0588, Train AUC: 81.67%, Valid AUC: 77.38%
Epoch: 3020, Loss: 0.0587, Train AUC: 81.75%, Valid AUC: 77.37%
Epoch: 3030, Loss: 0.0587, Train AUC: 81.83%, Valid AUC: 77.31%
Epoch: 3040, Loss: 0.0589, Train AUC: 81.53%, Valid AUC: 77.16%
Epoch: 3050, Loss: 0.0590, Train AUC: 81.67%, Valid AUC: 77.16%
Epoch: 3060, Loss: 0.0587, Train AUC: 81.87%, Valid AUC: 77.31%
Epoch: 3070, Loss: 0.0593, Train AUC: 81.25%, Valid AUC: 76.62%
Epoch: 3080, Loss: 0.0591, Train AUC: 81.59%, Valid AUC: 76.92%
Epoch: 3090, Loss: 0.0586, Train AUC: 81.85%, Valid AUC: 77.35%
Epoch: 3100, Loss: 0.0588, Train AUC: 81.02%, Valid AUC: 76.85%
Epoch: 3110, Loss: 0.0596, Train AUC: 81.11%, Valid AUC: 77.04%
Epoch: 3120, Loss: 0.0590, Train AUC: 81.34%, Valid AUC: 77.26%
Epoch: 3130, Loss: 0.0591, Train AUC: 81.66%, Valid AUC: 77.36%
Epoch: 3140, Loss: 0.0587, Train AUC: 81.75%, Valid AUC: 77.25%
Epoch: 3150, Loss: 0.0586, Train AUC: 81.82%, Valid AUC: 77.38%
Epoch: 3160, Loss: 0.0586, Train AUC: 81.93%, Valid AUC: 77.36%
Epoch: 3170, Loss: 0.0590, Train AUC: 80.13%, Valid AUC: 75.62%
Epoch: 3180, Loss: 0.0592, Train AUC: 81.65%, Valid AUC: 77.06%
Epoch: 3190, Loss: 0.0588, Train AUC: 81.92%, Valid AUC: 77.28%
Epoch: 3200, Loss: 0.0588, Train AUC: 81.44%, Valid AUC: 77.18%
Epoch: 3210, Loss: 0.0586, Train AUC: 81.84%, Valid AUC: 77.33%
Epoch: 3220, Loss: 0.0587, Train AUC: 81.21%, Valid AUC: 76.50%
Epoch: 3230, Loss: 0.0611, Train AUC: 81.44%, Valid AUC: 76.93%
Epoch: 3240, Loss: 0.0603, Train AUC: 81.21%, Valid AUC: 77.28%
Epoch: 3250, Loss: 0.0593, Train AUC: 81.37%, Valid AUC: 77.26%
Epoch: 3260, Loss: 0.0589, Train AUC: 81.59%, Valid AUC: 77.46%
Epoch: 3270, Loss: 0.0587, Train AUC: 81.79%, Valid AUC: 77.45%
Epoch: 3280, Loss: 0.0587, Train AUC: 81.89%, Valid AUC: 77.42%
Epoch: 3290, Loss: 0.0592, Train AUC: 81.45%, Valid AUC: 77.14%
Epoch: 3300, Loss: 0.0587, Train AUC: 81.63%, Valid AUC: 77.23%
Epoch: 3310, Loss: 0.0587, Train AUC: 82.00%, Valid AUC: 77.24%
Epoch: 3320, Loss: 0.0587, Train AUC: 81.48%, Valid AUC: 77.02%
Epoch: 3330, Loss: 0.0595, Train AUC: 81.41%, Valid AUC: 76.54%
Epoch: 3340, Loss: 0.0589, Train AUC: 81.57%, Valid AUC: 76.88%
Epoch: 3350, Loss: 0.0587, Train AUC: 81.82%, Valid AUC: 77.32%
Epoch: 3360, Loss: 0.0586, Train AUC: 81.94%, Valid AUC: 77.26%
Epoch: 3370, Loss: 0.0586, Train AUC: 81.87%, Valid AUC: 77.27%
Epoch: 3380, Loss: 0.0670, Train AUC: 75.83%, Valid AUC: 73.14%
Epoch: 3390, Loss: 0.0616, Train AUC: 78.59%, Valid AUC: 75.79%
Epoch: 3400, Loss: 0.0601, Train AUC: 79.70%, Valid AUC: 76.83%
Epoch: 3410, Loss: 0.0597, Train AUC: 80.23%, Valid AUC: 77.32%
Epoch: 3420, Loss: 0.0595, Train AUC: 80.80%, Valid AUC: 77.51%
Epoch: 3430, Loss: 0.0593, Train AUC: 81.03%, Valid AUC: 77.56%
Epoch: 3440, Loss: 0.0591, Train AUC: 81.21%, Valid AUC: 77.54%
Epoch: 3450, Loss: 0.0590, Train AUC: 81.37%, Valid AUC: 77.53%
Epoch: 3460, Loss: 0.0589, Train AUC: 81.50%, Valid AUC: 77.49%
Epoch: 3470, Loss: 0.0589, Train AUC: 81.60%, Valid AUC: 77.47%
Epoch: 3480, Loss: 0.0588, Train AUC: 81.68%, Valid AUC: 77.45%
Epoch: 3490, Loss: 0.0587, Train AUC: 81.72%, Valid AUC: 77.42%
Epoch: 3500, Loss: 0.0588, Train AUC: 81.62%, Valid AUC: 77.31%
Epoch: 3510, Loss: 0.0587, Train AUC: 81.85%, Valid AUC: 77.34%
Epoch: 3520, Loss: 0.0593, Train AUC: 81.39%, Valid AUC: 76.89%
Epoch: 3530, Loss: 0.0588, Train AUC: 81.79%, Valid AUC: 77.40%
Epoch: 3540, Loss: 0.0587, Train AUC: 81.85%, Valid AUC: 77.37%
Epoch: 3550, Loss: 0.0586, Train AUC: 81.89%, Valid AUC: 77.31%
Epoch: 3560, Loss: 0.0598, Train AUC: 80.98%, Valid AUC: 76.68%
Epoch: 3570, Loss: 0.0599, Train AUC: 81.02%, Valid AUC: 76.87%
Epoch: 3580, Loss: 0.0590, Train AUC: 81.50%, Valid AUC: 77.24%
Epoch: 3590, Loss: 0.0588, Train AUC: 81.59%, Valid AUC: 77.30%
Epoch: 3600, Loss: 0.0587, Train AUC: 81.86%, Valid AUC: 77.35%
Epoch: 3610, Loss: 0.0586, Train AUC: 81.91%, Valid AUC: 77.37%
Epoch: 3620, Loss: 0.0591, Train AUC: 80.79%, Valid AUC: 76.02%
Epoch: 3630, Loss: 0.0588, Train AUC: 81.74%, Valid AUC: 77.00%
Epoch: 3640, Loss: 0.0586, Train AUC: 81.79%, Valid AUC: 76.97%
Epoch: 3650, Loss: 0.0585, Train AUC: 81.95%, Valid AUC: 77.24%
